date_start,date_stop,account_name,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,cpc,cpm,follows,cost_per_follow,actions_raw,cost_per_action_type_raw,region,action__link_click,action__onsite_conversion.messaging_first_reply,action__onsite_conversion.post_net_like,action__onsite_conversion.post_net_save,action__onsite_conversion.post_save,action__onsite_conversion.post_unlike,action__onsite_conversion.total_messaging_connection,action__page_engagement,action__post,action__post_engagement,action__post_interaction_gross,action__post_reaction,action__video_view,cost_per_action__link_click,cost_per_action__onsite_conversion.messaging_first_reply,cost_per_action__onsite_conversion.total_messaging_connection,cost_per_action__page_engagement,cost_per_action__post_engagement,cost_per_action__post_interaction_gross,cost_per_action__video_view
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.04,9,9,0,0,,4.444444,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Oregon,,,,,,,,2.0,,2.0,,,2.0,,,,0.02,0.02,,0.02
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.14,21,21,1,4.761905,0.14,6.666667,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""7""},{""action_type"":""post_engagement"",""value"":""7""},{""action_type"":""video_view"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.023333""},{""action_type"":""link_click"",""value"":""0.14""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Pennsylvania,1.0,,,,,,,7.0,,7.0,,,6.0,0.14,,,0.02,0.02,,0.023333
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.03,5,5,0,0,,6,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",Rhode Island,,,,,,,,2.0,,2.0,,,2.0,,,,0.015,0.015,,0.015
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.06,10,10,2,20,0.03,6,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""4""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_interaction_gross"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.0075""},{""action_type"":""page_engagement"",""value"":""0.0075""}]",South Carolina,2.0,,1.0,1.0,1.0,,,8.0,,8.0,2.0,1.0,4.0,0.03,,,0.0075,0.0075,0.03,0.015
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",South Dakota,,,,,,,,1.0,,1.0,,,1.0,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.05,11,11,2,18.181818,0.025,4.545455,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.008333""},{""action_type"":""link_click"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.00625""},{""action_type"":""page_engagement"",""value"":""0.00625""}]",Tennessee,2.0,,,,,,,8.0,,8.0,,,6.0,0.025,,,0.00625,0.00625,,0.008333
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.36,60,60,3,5,0.12,6,0,,"[{""action_type"":""link_click"",""value"":""3""},{""action_type"":""page_engagement"",""value"":""27""},{""action_type"":""post_engagement"",""value"":""27""},{""action_type"":""video_view"",""value"":""24""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.12""},{""action_type"":""post_engagement"",""value"":""0.013333""},{""action_type"":""page_engagement"",""value"":""0.013333""}]",Texas,3.0,,,,,,,27.0,,27.0,,,24.0,0.12,,,0.013333,0.013333,,0.015
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.06,14,14,1,7.142857,0.06,4.285714,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.012""},{""action_type"":""link_click"",""value"":""0.06""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Utah,1.0,,,,,,,6.0,,6.0,,,5.0,0.06,,,0.01,0.01,,0.012
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.11,22,21,2,9.090909,0.055,5,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""video_view"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.01375""},{""action_type"":""link_click"",""value"":""0.055""},{""action_type"":""post_engagement"",""value"":""0.011""},{""action_type"":""page_engagement"",""value"":""0.011""}]",Virginia,2.0,,,,,,,10.0,,10.0,,,8.0,0.055,,,0.011,0.011,,0.01375
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.14,22,22,2,9.090909,0.07,6.363636,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""13""},{""action_type"":""post_engagement"",""value"":""13""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""10""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.014""},{""action_type"":""link_click"",""value"":""0.07""},{""action_type"":""post_interaction_gross"",""value"":""0.14""},{""action_type"":""post_engagement"",""value"":""0.010769""},{""action_type"":""page_engagement"",""value"":""0.010769""}]",Washington,2.0,,1.0,,,,,13.0,,13.0,1.0,1.0,10.0,0.07,,,0.010769,0.010769,0.14,0.014
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.03,4,4,1,25,0.03,7.5,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.03""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]","Washington, District of Columbia",1.0,,,,,,,2.0,,2.0,,,1.0,0.03,,,0.015,0.015,,0.03
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0,2,2,0,0,,0,0,,[],[],West Virginia,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,TSSAds,1,New Traffic Ad set with recommended settings,1,0.08,10,10,0,0,,8,0,,"[{""action_type"":""page_engagement"",""value"":""7""},{""action_type"":""post_engagement"",""value"":""7""},{""action_type"":""video_view"",""value"":""7""}]","[{""action_type"":""video_view"",""value"":""0.011429""},{""action_type"":""post_engagement"",""value"":""0.011429""},{""action_type"":""page_engagement"",""value"":""0.011429""}]",Wisconsin,,,,,,,,7.0,,7.0,,,7.0,,,,0.011429,0.011429,,0.011429
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.04,4,4,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.04""},{""action_type"":""post_engagement"",""value"":""0.04""},{""action_type"":""page_engagement"",""value"":""0.04""}]",Alabama,,,,,,,,1.0,,1.0,,,1.0,,,,0.04,0.04,,0.04
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.19,26,26,1,3.846154,0.19,7.307692,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""12""},{""action_type"":""post_engagement"",""value"":""12""},{""action_type"":""video_view"",""value"":""11""}]","[{""action_type"":""video_view"",""value"":""0.017273""},{""action_type"":""link_click"",""value"":""0.19""},{""action_type"":""post_engagement"",""value"":""0.015833""},{""action_type"":""page_engagement"",""value"":""0.015833""}]",Arizona,1.0,,,,,,,12.0,,12.0,,,11.0,0.19,,,0.015833,0.015833,,0.017273
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,1,100,0.01,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",Arkansas,1.0,,,,,,,2.0,,2.0,,,1.0,0.01,,,0.005,0.005,,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,3.12,454,454,32,7.048458,0.0975,6.872247,0,,"[{""action_type"":""link_click"",""value"":""32""},{""action_type"":""page_engagement"",""value"":""227""},{""action_type"":""post_engagement"",""value"":""227""},{""action_type"":""post_interaction_gross"",""value"":""13""},{""action_type"":""post"",""value"":""4""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""8""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""182""},{""action_type"":""post_reaction"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.017143""},{""action_type"":""link_click"",""value"":""0.0975""},{""action_type"":""post_interaction_gross"",""value"":""0.24""},{""action_type"":""post_engagement"",""value"":""0.013744""},{""action_type"":""page_engagement"",""value"":""0.013744""}]",California,32.0,,8.0,1.0,1.0,,,227.0,4.0,227.0,13.0,8.0,182.0,0.0975,,,0.013744,0.013744,0.24,0.017143
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.27,40,39,1,2.5,0.27,6.75,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""14""},{""action_type"":""post_engagement"",""value"":""14""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""12""}]","[{""action_type"":""video_view"",""value"":""0.0225""},{""action_type"":""link_click"",""value"":""0.27""},{""action_type"":""post_interaction_gross"",""value"":""0.27""},{""action_type"":""post_engagement"",""value"":""0.019286""},{""action_type"":""page_engagement"",""value"":""0.019286""}]",Colorado,1.0,,,1.0,1.0,,,14.0,,14.0,1.0,,12.0,0.27,,,0.019286,0.019286,0.27,0.0225
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.03,8,8,1,12.5,0.03,3.75,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.006""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",Connecticut,1.0,,,,,,,6.0,,6.0,,,5.0,0.03,,,0.005,0.005,,0.006
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Delaware,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.39,70,68,6,8.571429,0.065,5.571429,0,,"[{""action_type"":""link_click"",""value"":""6""},{""action_type"":""page_engagement"",""value"":""49""},{""action_type"":""post_engagement"",""value"":""49""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""3""},{""action_type"":""video_view"",""value"":""40""},{""action_type"":""post_reaction"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.00975""},{""action_type"":""link_click"",""value"":""0.065""},{""action_type"":""post_interaction_gross"",""value"":""0.13""},{""action_type"":""post_engagement"",""value"":""0.007959""},{""action_type"":""page_engagement"",""value"":""0.007959""}]",Florida,6.0,,3.0,,,,,49.0,,49.0,3.0,3.0,40.0,0.065,,,0.007959,0.007959,0.13,0.00975
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.06,13,13,2,15.384615,0.03,4.615385,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""9""},{""action_type"":""post_engagement"",""value"":""9""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""6""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_interaction_gross"",""value"":""0.06""},{""action_type"":""post_engagement"",""value"":""0.006667""},{""action_type"":""page_engagement"",""value"":""0.006667""}]",Georgia,2.0,,1.0,,,,,9.0,,9.0,1.0,1.0,6.0,0.03,,,0.006667,0.006667,0.06,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0,5,5,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",Hawaii,,,,,,,,2.0,,2.0,,,2.0,,,,0.0,0.0,,0.0
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.03,2,2,1,50,0.03,15,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Idaho,1.0,,,,,,,3.0,,3.0,,,2.0,0.03,,,0.01,0.01,,0.015
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.08,14,14,0,0,,5.714286,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_interaction_gross"",""value"":""0.08""},{""action_type"":""post_engagement"",""value"":""0.016""},{""action_type"":""page_engagement"",""value"":""0.016""}]",Illinois,,,,1.0,1.0,,,5.0,,5.0,1.0,,4.0,,,,0.016,0.016,0.08,0.02
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.03,3,3,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",Indiana,,,,,,,,2.0,,2.0,,,2.0,,,,0.015,0.015,,0.015
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.03,5,5,0,0,,6,0,,"[{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""3""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_interaction_gross"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.0075""},{""action_type"":""page_engagement"",""value"":""0.0075""}]",Iowa,,,1.0,,,,,4.0,,4.0,1.0,1.0,3.0,,,,0.0075,0.0075,0.03,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,4,4,0,0,,2.5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",Kansas,,,,,,,,1.0,,1.0,,,1.0,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.02,7,7,0,0,,2.857143,0,,[],[],Kentucky,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.03,7,7,1,14.285714,0.03,4.285714,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.0075""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.006""},{""action_type"":""page_engagement"",""value"":""0.006""}]",Louisiana,1.0,,,,,,,5.0,,5.0,,,4.0,0.03,,,0.006,0.006,,0.0075
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,1,1,0,0,,10,0,,[],[],Maine,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.11,17,17,1,5.882353,0.11,6.470588,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""7""}]","[{""action_type"":""video_view"",""value"":""0.015714""},{""action_type"":""link_click"",""value"":""0.11""},{""action_type"":""post_engagement"",""value"":""0.01375""},{""action_type"":""page_engagement"",""value"":""0.01375""}]",Maryland,1.0,,,,,,,8.0,,8.0,,,7.0,0.11,,,0.01375,0.01375,,0.015714
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.05,15,15,2,13.333333,0.025,3.333333,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""7""},{""action_type"":""post_engagement"",""value"":""7""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.007143""},{""action_type"":""page_engagement"",""value"":""0.007143""}]",Massachusetts,2.0,,,,,,,7.0,,7.0,,,5.0,0.025,,,0.007143,0.007143,,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.08,15,15,0,0,,5.333333,0,,"[{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Michigan,,,,,,,,4.0,,4.0,,,4.0,,,,0.02,0.02,,0.02
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.06,8,8,0,0,,7.5,0,,"[{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",Minnesota,,,,,,,,3.0,,3.0,,,3.0,,,,0.02,0.02,,0.02
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.05,9,9,1,11.111111,0.05,5.555556,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.05""},{""action_type"":""post_engagement"",""value"":""0.008333""},{""action_type"":""page_engagement"",""value"":""0.008333""}]",Missouri,1.0,,,,,,,6.0,,6.0,,,5.0,0.05,,,0.008333,0.008333,,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.11,8,8,0,0,,13.75,0,,"[{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.0275""},{""action_type"":""post_engagement"",""value"":""0.0275""},{""action_type"":""page_engagement"",""value"":""0.0275""}]",Nebraska,,,,,,,,4.0,,4.0,,,4.0,,,,0.0275,0.0275,,0.0275
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.37,27,26,5,18.518519,0.074,13.703704,0,,"[{""action_type"":""link_click"",""value"":""5""},{""action_type"":""page_engagement"",""value"":""21""},{""action_type"":""post_engagement"",""value"":""21""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""14""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.026429""},{""action_type"":""link_click"",""value"":""0.074""},{""action_type"":""post_interaction_gross"",""value"":""0.185""},{""action_type"":""post_engagement"",""value"":""0.017619""},{""action_type"":""page_engagement"",""value"":""0.017619""}]",Nevada,5.0,,2.0,,,,,21.0,,21.0,2.0,2.0,14.0,0.074,,,0.017619,0.017619,0.185,0.026429
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.15,24,24,3,12.5,0.05,6.25,0,,"[{""action_type"":""link_click"",""value"":""3""},{""action_type"":""page_engagement"",""value"":""17""},{""action_type"":""post_engagement"",""value"":""17""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""13""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.011538""},{""action_type"":""link_click"",""value"":""0.05""},{""action_type"":""post_interaction_gross"",""value"":""0.15""},{""action_type"":""post_engagement"",""value"":""0.008824""},{""action_type"":""page_engagement"",""value"":""0.008824""}]",New Jersey,3.0,,1.0,,,,,17.0,,17.0,1.0,1.0,13.0,0.05,,,0.008824,0.008824,0.15,0.011538
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.08,9,9,3,33.333333,0.026667,8.888889,0,,"[{""action_type"":""link_click"",""value"":""3""},{""action_type"":""page_engagement"",""value"":""9""},{""action_type"":""post_engagement"",""value"":""9""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""5""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.016""},{""action_type"":""link_click"",""value"":""0.026667""},{""action_type"":""post_interaction_gross"",""value"":""0.08""},{""action_type"":""post_engagement"",""value"":""0.008889""},{""action_type"":""page_engagement"",""value"":""0.008889""}]",New Mexico,3.0,,1.0,,,,,9.0,,9.0,1.0,1.0,5.0,0.026667,,,0.008889,0.008889,0.08,0.016
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.08,17,17,1,5.882353,0.08,4.705882,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""7""}]","[{""action_type"":""video_view"",""value"":""0.011429""},{""action_type"":""link_click"",""value"":""0.08""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",New York,1.0,,,,,,,8.0,,8.0,,,7.0,0.08,,,0.01,0.01,,0.011429
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.12,23,23,0,0,,5.217391,0,,"[{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",North Carolina,,,,,,,,8.0,,8.0,,,8.0,,,,0.015,0.015,,0.015
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.1,22,22,4,18.181818,0.025,4.545455,0,,"[{""action_type"":""link_click"",""value"":""4""},{""action_type"":""page_engagement"",""value"":""14""},{""action_type"":""post_engagement"",""value"":""14""},{""action_type"":""video_view"",""value"":""10""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.007143""},{""action_type"":""page_engagement"",""value"":""0.007143""}]",Ohio,4.0,,,,,,,14.0,,14.0,,,10.0,0.025,,,0.007143,0.007143,,0.01
2026-03-09,2026-03-09,TSSAds,1,Test - New Traffic Ad set with recommended settings,1,0.01,3,3,1,33.333333,0.01,3.333333,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",Oklahoma,1.0,,,,,,,2.0,,2.0,,,1.0,0.01,,,0.005,0.005,,0.01
